canton,brand,year,month,bev_count
TG,POLESTAR,2022,5,4
TG,POLESTAR,2022,6,1
TG,POLESTAR,2022,7,1
TG,POLESTAR,2022,8,2
TG,POLESTAR,2022,9,1
TG,POLESTAR,2022,10,3
TG,POLESTAR,2022,11,5
TG,POLESTAR,2022,12,3
TG,POLESTAR,2023,1,1
TG,POLESTAR,2023,2,1
TG,POLESTAR,2023,3,1
TG,POLESTAR,2023,4,1
TG,POLESTAR,2023,5,6
TG,POLESTAR,2023,6,1
TG,POLESTAR,2023,7,1
TG,POLESTAR,2023,8,2
TG,POLESTAR,2023,9,2
TG,POLESTAR,2023,11,2
TG,POLESTAR,2023,12,1
TG,POLESTAR,2024,2,1
TG,POLESTAR,2024,5,2
TG,POLESTAR,2024,6,2
TG,POLESTAR,2024,7,1
TG,POLESTAR,2024,8,1
TG,POLESTAR,2024,9,4
TG,POLESTAR,2024,10,2
TG,POLESTAR,2024,11,1
TG,POLESTAR,2024,12,3
TG,POLESTAR,2025,1,4
TG,POLESTAR,2025,2,2
TG,POLESTAR,2025,3,4
TG,POLESTAR,2025,4,2
TG,POLESTAR,2025,5,4
TG,POLESTAR,2025,6,3
TG,POLESTAR,2025,7,1
TG,POLESTAR,2025,10,1
TG,POLESTAR,2025,12,5
TG,POLESTAR,2026,1,2
TG,POLESTAR,2026,2,1
TG,POLESTAR,2026,3,1
TG,PORSCHE,2020,2,1
TG,PORSCHE,2020,3,3
TG,PORSCHE,2020,5,1
TG,PORSCHE,2020,6,2
TG,PORSCHE,2020,8,1
TG,PORSCHE,2020,9,1
TG,PORSCHE,2020,10,2
TG,PORSCHE,2020,11,1
TG,PORSCHE,2020,12,2
TG,PORSCHE,2021,1,1
TG,PORSCHE,2021,2,1
TG,PORSCHE,2021,6,1
TG,PORSCHE,2021,10,1
TG,PORSCHE,2022,4,1
TG,PORSCHE,2022,6,1
TG,PORSCHE,2022,11,4
TG,PORSCHE,2022,12,2
TG,PORSCHE,2023,3,2
TG,PORSCHE,2023,4,1
TG,PORSCHE,2023,5,2
TG,PORSCHE,2023,6,1
TG,PORSCHE,2023,7,1
TG,PORSCHE,2023,8,1
TG,PORSCHE,2023,9,1
TG,PORSCHE,2023,10,1
TG,PORSCHE,2023,11,1
TG,PORSCHE,2024,1,2
TG,PORSCHE,2024,8,1
TG,PORSCHE,2024,10,6
TG,PORSCHE,2024,11,4
TG,PORSCHE,2024,12,4
TG,PORSCHE,2025,1,1
TG,PORSCHE,2025,2,3
TG,PORSCHE,2025,3,2
TG,PORSCHE,2025,4,3
TG,PORSCHE,2025,5,3
TG,PORSCHE,2025,6,2
TG,PORSCHE,2025,8,2
TG,PORSCHE,2025,9,1
TG,PORSCHE,2025,10,2
TG,PORSCHE,2025,12,1
TG,PORSCHE,2026,1,3
TG,PORSCHE,2026,3,3
TG,RENAULT,2016,1,2
TG,RENAULT,2016,2,1
TG,RENAULT,2016,4,1
TG,RENAULT,2016,5,1
TG,RENAULT,2016,6,1
TG,RENAULT,2016,7,1
TG,RENAULT,2016,9,2
TG,RENAULT,2016,12,1
TG,RENAULT,2017,1,2
TG,RENAULT,2017,2,5
TG,RENAULT,2017,3,2
TG,RENAULT,2017,4,2
TG,RENAULT,2017,5,2
TG,RENAULT,2017,6,2
TG,RENAULT,2017,7,2
TG,RENAULT,2017,8,5
TG,RENAULT,2017,11,1
TG,RENAULT,2017,12,1
TG,RENAULT,2018,2,3
TG,RENAULT,2018,3,1
TG,RENAULT,2018,4,3
TG,RENAULT,2018,5,3
TG,RENAULT,2018,6,1
TG,RENAULT,2018,7,1
TG,RENAULT,2018,8,4
TG,RENAULT,2018,9,2
TG,RENAULT,2018,10,2
TG,RENAULT,2018,11,6
TG,RENAULT,2018,12,16
TG,RENAULT,2019,1,42
TG,RENAULT,2019,2,28
TG,RENAULT,2019,3,6
TG,RENAULT,2019,4,13
TG,RENAULT,2019,5,6
TG,RENAULT,2019,6,14
TG,RENAULT,2019,7,34
TG,RENAULT,2019,8,14
TG,RENAULT,2019,9,44
TG,RENAULT,2019,10,10
TG,RENAULT,2019,11,10
TG,RENAULT,2019,12,26
TG,RENAULT,2020,1,8
TG,RENAULT,2020,2,13
TG,RENAULT,2020,3,10
TG,RENAULT,2020,4,3
TG,RENAULT,2020,5,2
TG,RENAULT,2020,6,11
TG,RENAULT,2020,7,6
TG,RENAULT,2020,8,5
TG,RENAULT,2020,9,15
TG,RENAULT,2020,10,11
TG,RENAULT,2020,11,11
TG,RENAULT,2020,12,20
TG,RENAULT,2021,1,14
TG,RENAULT,2021,2,6
TG,RENAULT,2021,3,6
TG,RENAULT,2021,4,7
TG,RENAULT,2021,5,3
TG,RENAULT,2021,6,4
TG,RENAULT,2021,7,5
TG,RENAULT,2021,8,2
TG,RENAULT,2021,9,5
TG,RENAULT,2021,10,4
TG,RENAULT,2021,11,4
TG,RENAULT,2021,12,2
TG,RENAULT,2022,1,6
TG,RENAULT,2022,2,11
TG,RENAULT,2022,3,10
TG,RENAULT,2022,4,4
TG,RENAULT,2022,5,3
TG,RENAULT,2022,6,5
TG,RENAULT,2022,7,5
TG,RENAULT,2022,8,7
TG,RENAULT,2022,9,3
TG,RENAULT,2022,10,7
TG,RENAULT,2022,11,14
TG,RENAULT,2022,12,19
TG,RENAULT,2023,1,5
TG,RENAULT,2023,2,6
TG,RENAULT,2023,3,2
TG,RENAULT,2023,4,6
TG,RENAULT,2023,5,2
TG,RENAULT,2023,6,6
TG,RENAULT,2023,7,5
TG,RENAULT,2023,8,9
TG,RENAULT,2023,9,3
TG,RENAULT,2023,10,2
TG,RENAULT,2023,11,5
TG,RENAULT,2023,12,7
TG,RENAULT,2024,2,3
TG,RENAULT,2024,3,3
TG,RENAULT,2024,5,4
TG,RENAULT,2024,6,8
TG,RENAULT,2024,7,1
TG,RENAULT,2024,8,4
TG,RENAULT,2024,9,2
TG,RENAULT,2024,10,6
TG,RENAULT,2024,11,6
TG,RENAULT,2024,12,11
TG,RENAULT,2025,1,5
TG,RENAULT,2025,2,7
TG,RENAULT,2025,3,8
TG,RENAULT,2025,4,12
TG,RENAULT,2025,5,9
TG,RENAULT,2025,6,8
TG,RENAULT,2025,7,8
TG,RENAULT,2025,8,9
TG,RENAULT,2025,9,10
TG,RENAULT,2025,10,13
TG,RENAULT,2025,11,13
TG,RENAULT,2025,12,15
TG,RENAULT,2026,1,6
TG,RENAULT,2026,2,5
TG,RENAULT,2026,3,9
TG,ROLLS ROYCE,2025,10,1
TG,SEAT,2020,2,2
TG,SEAT,2020,3,2
TG,SEAT,2020,6,1
TG,SEAT,2020,9,2
TG,SEAT,2021,1,1
TG,SEAT,2021,2,1
TG,SEAT,2021,3,1
TG,SEAT,2021,4,1
TG,SEAT,2021,6,1
TG,SEAT,2021,7,2
TG,SEAT,2021,8,3
TG,SEAT,2021,9,1
TG,SEAT,2021,10,2
TG,SEAT,2021,12,4
TG,SEAT,2023,1,1
TG,SERES,2025,4,1
TG,SERES,2025,6,1
TG,SERES,2026,3,1
TG,SKODA,2020,2,5
TG,SKODA,2020,3,2
TG,SKODA,2020,4,4
TG,SKODA,2020,5,3
TG,SKODA,2020,6,5
TG,SKODA,2020,7,6
TG,SKODA,2020,8,2
TG,SKODA,2020,9,6
TG,SKODA,2020,10,13
TG,SKODA,2020,11,4
TG,SKODA,2020,12,12
TG,SKODA,2021,1,2
TG,SKODA,2021,2,6
TG,SKODA,2021,3,4
TG,SKODA,2021,4,4
TG,SKODA,2021,5,10
TG,SKODA,2021,6,13
TG,SKODA,2021,7,8
TG,SKODA,2021,8,5
TG,SKODA,2021,9,14
TG,SKODA,2021,10,16
TG,SKODA,2021,11,16
TG,SKODA,2021,12,26
TG,SKODA,2022,1,15
TG,SKODA,2022,2,4
TG,SKODA,2022,3,4
TG,SKODA,2022,4,1
TG,SKODA,2022,5,3
TG,SKODA,2022,6,14
TG,SKODA,2022,7,9
TG,SKODA,2022,8,10
TG,SKODA,2022,9,12
TG,SKODA,2022,10,11
TG,SKODA,2022,11,16
TG,SKODA,2022,12,41
TG,SKODA,2023,1,7
TG,SKODA,2023,2,4
TG,SKODA,2023,3,9
TG,SKODA,2023,4,8
TG,SKODA,2023,5,7
TG,SKODA,2023,6,7
TG,SKODA,2023,7,8
TG,SKODA,2023,8,8
TG,SKODA,2023,9,13
TG,SKODA,2023,10,21
TG,SKODA,2023,11,21
TG,SKODA,2023,12,38
TG,SKODA,2024,1,9
TG,SKODA,2024,2,8
TG,SKODA,2024,3,14
TG,SKODA,2024,4,9
TG,SKODA,2024,5,4
TG,SKODA,2024,6,8
TG,SKODA,2024,7,11
TG,SKODA,2024,8,5
TG,SKODA,2024,9,14
TG,SKODA,2024,10,6
TG,SKODA,2024,11,10
TG,SKODA,2024,12,8
TG,SKODA,2025,1,9
TG,SKODA,2025,2,8
TG,SKODA,2025,3,6
TG,SKODA,2025,4,15
TG,SKODA,2025,5,18
TG,SKODA,2025,6,17
TG,SKODA,2025,7,19
TG,SKODA,2025,8,15
TG,SKODA,2025,9,15
TG,SKODA,2025,10,21
TG,SKODA,2025,11,26
TG,SKODA,2025,12,32
TG,SKODA,2026,1,11
TG,SKODA,2026,2,16
TG,SKODA,2026,3,25
TG,SKYWELL,2025,4,1
TG,SMART,2018,5,1
TG,SMART,2018,7,2
TG,SMART,2018,9,1
TG,SMART,2018,10,1
TG,SMART,2018,11,1
TG,SMART,2018,12,1
TG,SMART,2019,2,1
TG,SMART,2019,3,1
TG,SMART,2019,4,1
TG,SMART,2019,5,2
TG,SMART,2019,6,1
TG,SMART,2019,8,1
TG,SMART,2019,9,1
TG,SMART,2019,12,4
TG,SMART,2020,5,1
TG,SMART,2020,6,2
TG,SMART,2020,7,1
TG,SMART,2020,8,1
TG,SMART,2021,1,1
TG,SMART,2021,2,2
TG,SMART,2021,4,1
TG,SMART,2021,5,1
TG,SMART,2021,8,1
TG,SMART,2021,9,2
TG,SMART,2022,1,1
TG,SMART,2022,2,1
TG,SMART,2022,4,1
TG,SMART,2022,6,1
TG,SMART,2022,8,1
TG,SMART,2022,10,1
TG,SMART,2023,1,1
TG,SMART,2023,6,4
TG,SMART,2023,7,1
TG,SMART,2023,8,6
TG,SMART,2023,9,7
TG,SMART,2023,10,5
TG,SMART,2023,11,4
TG,SMART,2023,12,3
TG,SMART,2024,1,2
TG,SMART,2024,2,5
TG,SMART,2024,3,3
TG,SMART,2024,4,2
TG,SMART,2024,5,3
TG,SMART,2024,6,4
TG,SMART,2024,7,2
TG,SMART,2024,8,4
TG,SMART,2024,9,2
TG,SMART,2024,10,7
TG,SMART,2024,11,3
TG,SMART,2024,12,1
TG,SMART,2025,1,1
TG,SMART,2025,2,1
TG,SMART,2025,3,2
TG,SMART,2025,4,3
TG,SMART,2025,5,3
TG,SMART,2025,7,4
TG,SMART,2025,8,4
TG,SMART,2025,9,4
TG,SMART,2025,10,2
TG,SMART,2025,11,3
TG,SMART,2025,12,6
TG,SMART,2026,1,3
TG,SMART,2026,2,4
TG,SMART,2026,3,5
TG,SSANGYONG,2022,5,1
TG,SSANGYONG,2022,8,1
TG,SSANGYONG,2023,8,4
TG,SSANGYONG,2023,10,1
TG,SSANGYONG,2024,2,1
TG,SSANGYONG,2024,6,2
TG,SSANGYONG,2024,11,1
TG,SUBARU,2022,9,2
TG,SUBARU,2023,1,1
TG,SUBARU,2023,2,1
TG,SUBARU,2023,3,1
TG,SUBARU,2023,5,1
TG,SUBARU,2023,10,1
TG,SUBARU,2023,12,1
TG,SUBARU,2024,3,2
TG,SUBARU,2024,9,1
TG,SUBARU,2025,10,1
TG,SUBARU,2026,2,1
TG,SUBARU,2026,3,1
TG,SUZUKI,2025,11,2
TG,SUZUKI,2025,12,5
TG,TESLA,2016,1,5
TG,TESLA,2016,2,1
TG,TESLA,2016,3,12
TG,TESLA,2016,4,2
TG,TESLA,2016,5,3
TG,TESLA,2016,6,8
TG,TESLA,2016,8,3
TG,TESLA,2016,9,3
TG,TESLA,2016,10,1
TG,TESLA,2016,11,2
TG,TESLA,2016,12,7
TG,TESLA,2017,1,2
TG,TESLA,2017,2,1
TG,TESLA,2017,3,8
TG,TESLA,2017,4,2
TG,TESLA,2017,5,3
TG,TESLA,2017,6,1
TG,TESLA,2017,7,1
TG,TESLA,2017,8,1
TG,TESLA,2017,9,7
TG,TESLA,2017,10,2
TG,TESLA,2017,11,1
TG,TESLA,2017,12,6
TG,TESLA,2018,3,7
TG,TESLA,2018,4,1
TG,TESLA,2018,5,1
TG,TESLA,2018,6,6
TG,TESLA,2018,8,1
TG,TESLA,2018,9,6
TG,TESLA,2018,10,1
TG,TESLA,2018,11,3
TG,TESLA,2018,12,4
TG,TESLA,2019,2,6
TG,TESLA,2019,3,37
TG,TESLA,2019,4,13
TG,TESLA,2019,5,5
TG,TESLA,2019,6,22
TG,TESLA,2019,7,7
TG,TESLA,2019,8,8
TG,TESLA,2019,9,25
TG,TESLA,2019,10,2
TG,TESLA,2019,11,10
TG,TESLA,2019,12,34
TG,TESLA,2020,1,5
TG,TESLA,2020,2,4
TG,TESLA,2020,3,31
TG,TESLA,2020,5,3
TG,TESLA,2020,6,18
TG,TESLA,2020,8,20
TG,TESLA,2020,9,28
TG,TESLA,2020,10,2
TG,TESLA,2020,11,7
TG,TESLA,2020,12,23
TG,TESLA,2021,1,1
TG,TESLA,2021,2,11
TG,TESLA,2021,3,17
TG,TESLA,2021,4,1
TG,TESLA,2021,5,3
TG,TESLA,2021,6,40
TG,TESLA,2021,8,5
TG,TESLA,2021,9,56
TG,TESLA,2021,10,2
TG,TESLA,2021,11,16
TG,TESLA,2021,12,39
TG,TESLA,2022,2,10
TG,TESLA,2022,3,56
TG,TESLA,2022,4,2
TG,TESLA,2022,5,5
TG,TESLA,2022,6,46
TG,TESLA,2022,7,3
TG,TESLA,2022,8,9
TG,TESLA,2022,9,52
TG,TESLA,2022,10,1
TG,TESLA,2022,11,33
TG,TESLA,2022,12,32
TG,TESLA,2023,1,2
TG,TESLA,2023,2,4
TG,TESLA,2023,3,38
TG,TESLA,2023,4,12
TG,TESLA,2023,5,21
TG,TESLA,2023,6,38
TG,TESLA,2023,7,20
TG,TESLA,2023,8,18
TG,TESLA,2023,9,29
TG,TESLA,2023,10,5
TG,TESLA,2023,11,21
TG,TESLA,2023,12,27
TG,TESLA,2024,1,11
TG,TESLA,2024,2,32
TG,TESLA,2024,3,88
TG,TESLA,2024,4,14
TG,TESLA,2024,5,12
TG,TESLA,2024,6,17
TG,TESLA,2024,7,14
TG,TESLA,2024,8,20
TG,TESLA,2024,9,25
TG,TESLA,2024,10,5
TG,TESLA,2024,11,13
TG,TESLA,2024,12,22
TG,TESLA,2025,1,10
TG,TESLA,2025,2,15
TG,TESLA,2025,3,12
TG,TESLA,2025,4,6
TG,TESLA,2025,5,17
TG,TESLA,2025,6,23
TG,TESLA,2025,7,18
TG,TESLA,2025,8,13
TG,TESLA,2025,9,51
TG,TESLA,2025,10,6
TG,TESLA,2025,11,7
TG,TESLA,2025,12,53
TG,TESLA,2026,1,1
TG,TESLA,2026,2,6
TG,TESLA,2026,3,21
TG,TOYOTA,2021,11,1
TG,TOYOTA,2022,4,1
TG,TOYOTA,2022,10,3
TG,TOYOTA,2023,1,1
TG,TOYOTA,2023,2,2
TG,TOYOTA,2023,3,2
TG,TOYOTA,2023,4,2
TG,TOYOTA,2023,5,1
TG,TOYOTA,2023,6,2
TG,TOYOTA,2023,7,5
TG,TOYOTA,2023,9,2
TG,TOYOTA,2023,11,1
TG,TOYOTA,2024,2,1
TG,TOYOTA,2024,3,2
TG,TOYOTA,2024,11,1
TG,TOYOTA,2025,1,1
TG,TOYOTA,2025,3,2
TG,TOYOTA,2025,4,5
TG,TOYOTA,2025,6,1
TG,TOYOTA,2025,7,1
TG,TOYOTA,2025,9,2
TG,TOYOTA,2025,11,2
TG,TOYOTA,2025,12,15
TG,TOYOTA,2026,1,5
TG,TOYOTA,2026,3,8
TG,VOLVO,2020,12,4
TG,VOLVO,2021,1,2
TG,VOLVO,2021,2,3
TG,VOLVO,2021,3,4
TG,VOLVO,2021,4,2
TG,VOLVO,2021,5,6
TG,VOLVO,2021,6,5
TG,VOLVO,2021,7,7
TG,VOLVO,2021,8,3
TG,VOLVO,2021,9,4
TG,VOLVO,2021,10,5
TG,VOLVO,2021,11,5
TG,VOLVO,2021,12,7
TG,VOLVO,2022,1,11
TG,VOLVO,2022,2,4
TG,VOLVO,2022,3,15
TG,VOLVO,2022,4,5
TG,VOLVO,2022,5,7
TG,VOLVO,2022,6,4
TG,VOLVO,2022,7,3
TG,VOLVO,2022,9,3
TG,VOLVO,2022,10,3
TG,VOLVO,2022,11,7
TG,VOLVO,2022,12,9
TG,VOLVO,2023,1,12
TG,VOLVO,2023,2,15
TG,VOLVO,2023,3,14
TG,VOLVO,2023,4,4
TG,VOLVO,2023,5,9
TG,VOLVO,2023,6,10
TG,VOLVO,2023,7,16
TG,VOLVO,2023,8,8
TG,VOLVO,2023,9,14
TG,VOLVO,2023,10,33
TG,VOLVO,2023,11,2
TG,VOLVO,2023,12,2
TG,VOLVO,2024,1,10
TG,VOLVO,2024,2,4
TG,VOLVO,2024,3,9
TG,VOLVO,2024,4,16
TG,VOLVO,2024,5,19
TG,VOLVO,2024,6,13
TG,VOLVO,2024,7,5
TG,VOLVO,2024,8,8
TG,VOLVO,2024,9,13
TG,VOLVO,2024,10,7
TG,VOLVO,2024,11,9
TG,VOLVO,2024,12,6
TG,VOLVO,2025,1,7
TG,VOLVO,2025,2,4
TG,VOLVO,2025,3,8
TG,VOLVO,2025,4,15
TG,VOLVO,2025,5,3
TG,VOLVO,2025,6,6
TG,VOLVO,2025,7,7
TG,VOLVO,2025,8,4
TG,VOLVO,2025,9,9
TG,VOLVO,2025,10,10
TG,VOLVO,2025,11,12
TG,VOLVO,2025,12,19
TG,VOLVO,2026,1,6
TG,VOLVO,2026,2,7
TG,VOLVO,2026,3,9
TG,VOYAH,2024,3,1
TG,VW,2016,5,3
TG,VW,2016,12,2
TG,VW,2017,8,1
TG,VW,2017,11,1
TG,VW,2017,12,1
TG,VW,2018,1,1
TG,VW,2018,6,1
TG,VW,2019,3,1
TG,VW,2019,4,1
TG,VW,2019,6,3
TG,VW,2019,7,1
TG,VW,2019,8,1
TG,VW,2019,9,2
TG,VW,2019,10,3
TG,VW,2019,11,3
TG,VW,2019,12,14
TG,VW,2020,2,2
TG,VW,2020,3,2
TG,VW,2020,4,1
TG,VW,2020,5,2
TG,VW,2020,6,2
TG,VW,2020,7,3
TG,VW,2020,8,4
TG,VW,2020,9,15
TG,VW,2020,10,8
TG,VW,2020,11,7
TG,VW,2020,12,18
TG,VW,2021,1,11
TG,VW,2021,2,14
TG,VW,2021,3,8
TG,VW,2021,4,17
TG,VW,2021,5,10
TG,VW,2021,6,23
TG,VW,2021,7,7
TG,VW,2021,8,18
TG,VW,2021,9,17
TG,VW,2021,10,10
TG,VW,2021,11,8
TG,VW,2021,12,30
TG,VW,2022,1,3
TG,VW,2022,2,5
TG,VW,2022,3,12
TG,VW,2022,4,12
TG,VW,2022,5,20
TG,VW,2022,6,17
TG,VW,2022,7,8
TG,VW,2022,8,10
TG,VW,2022,9,14
TG,VW,2022,10,18
TG,VW,2022,11,17
TG,VW,2022,12,43
TG,VW,2023,1,11
TG,VW,2023,2,14
TG,VW,2023,3,13
TG,VW,2023,4,11
TG,VW,2023,5,15
TG,VW,2023,6,22
TG,VW,2023,7,12
TG,VW,2023,8,18
TG,VW,2023,9,17
TG,VW,2023,10,6
TG,VW,2023,11,15
TG,VW,2023,12,27
TG,VW,2024,1,1
TG,VW,2024,2,9
TG,VW,2024,3,10
TG,VW,2024,4,4
TG,VW,2024,5,12
TG,VW,2024,6,10
TG,VW,2024,7,12
TG,VW,2024,8,7
TG,VW,2024,9,11
TG,VW,2024,10,9
TG,VW,2024,11,5
TG,VW,2024,12,15
TG,VW,2025,1,7
TG,VW,2025,2,5
TG,VW,2025,3,13
TG,VW,2025,4,13
TG,VW,2025,5,14
TG,VW,2025,6,19
TG,VW,2025,7,14
TG,VW,2025,8,5
TG,VW,2025,9,8
TG,VW,2025,10,18
TG,VW,2025,11,12
TG,VW,2025,12,22
TG,VW,2026,1,6
TG,VW,2026,2,9
TG,VW,2026,3,11
TG,XPENG,2025,12,1
TG,XPENG,2026,2,1
TG,XPENG,2026,3,2
TG,ZEEKR,2025,10,1
TG,ZEEKR,2025,12,3
TG,ZEEKR,2026,1,4
TG,ZEEKR,2026,2,2
TG,ZEEKR,2026,3,6
TI,ABARTH,2023,8,1
TI,ABARTH,2024,12,2
TI,ABARTH,2025,12,1
TI,ALFA ROMEO,2024,10,2
TI,ALFA ROMEO,2025,6,1
TI,ALFA ROMEO,2025,8,1
TI,ALPINE,2025,1,1
TI,ALPINE,2025,2,2
TI,ALPINE,2025,4,2
TI,ALPINE,2025,5,3
TI,ALPINE,2025,7,1
TI,ALPINE,2025,8,1
TI,ALPINE,2025,9,1
TI,ALPINE,2025,11,3
TI,ALPINE,2025,12,1
TI,ALPINE,2026,1,1
TI,ALPINE,2026,2,2
TI,ALPINE,2026,3,3
TI,AUDI,2019,3,5
TI,AUDI,2019,7,5
TI,AUDI,2019,9,1
TI,AUDI,2019,10,2
TI,AUDI,2019,11,3
TI,AUDI,2019,12,6
TI,AUDI,2020,3,1
TI,AUDI,2020,6,2
TI,AUDI,2020,7,5
TI,AUDI,2020,8,2
TI,AUDI,2020,9,4
TI,AUDI,2020,10,3
TI,AUDI,2020,11,6
TI,AUDI,2020,12,8
TI,AUDI,2021,1,2
TI,AUDI,2021,2,1
TI,AUDI,2021,3,4
TI,AUDI,2021,4,3
TI,AUDI,2021,5,8
TI,AUDI,2021,6,6
TI,AUDI,2021,7,7
TI,AUDI,2021,8,7
TI,AUDI,2021,9,14
TI,AUDI,2021,10,8
TI,AUDI,2021,11,14
TI,AUDI,2021,12,20
TI,AUDI,2022,1,21
TI,AUDI,2022,2,14
TI,AUDI,2022,3,7
TI,AUDI,2022,4,4
TI,AUDI,2022,5,10
TI,AUDI,2022,6,15
TI,AUDI,2022,7,8
TI,AUDI,2022,8,7
TI,AUDI,2022,9,14
TI,AUDI,2022,10,14
TI,AUDI,2022,11,9
TI,AUDI,2022,12,17
TI,AUDI,2023,1,12
TI,AUDI,2023,2,8
TI,AUDI,2023,3,16
TI,AUDI,2023,4,16
TI,AUDI,2023,5,14
TI,AUDI,2023,6,15
TI,AUDI,2023,7,7
TI,AUDI,2023,8,12
TI,AUDI,2023,9,15
TI,AUDI,2023,10,18
TI,AUDI,2023,11,28
TI,AUDI,2023,12,25
TI,AUDI,2024,1,1
TI,AUDI,2024,2,6
TI,AUDI,2024,3,3
TI,AUDI,2024,4,8
TI,AUDI,2024,5,5
TI,AUDI,2024,6,13
TI,AUDI,2024,7,11
TI,AUDI,2024,8,5
TI,AUDI,2024,9,21
TI,AUDI,2024,10,20
TI,AUDI,2024,11,14
TI,AUDI,2024,12,12
TI,AUDI,2025,1,7
TI,AUDI,2025,2,10
TI,AUDI,2025,3,14
TI,AUDI,2025,4,14
TI,AUDI,2025,5,8
TI,AUDI,2025,6,6
TI,AUDI,2025,7,6
TI,AUDI,2025,8,6
TI,AUDI,2025,9,10
TI,AUDI,2025,10,12
TI,AUDI,2025,11,12
TI,AUDI,2025,12,9
TI,AUDI,2026,1,4
TI,AUDI,2026,2,3
TI,AUDI,2026,3,9
TI,BMW,2016,1,2
TI,BMW,2016,6,1
TI,BMW,2016,8,2
TI,BMW,2016,9,1
TI,BMW,2016,10,1
TI,BMW,2016,12,3
TI,BMW,2017,1,1
TI,BMW,2017,2,1
TI,BMW,2017,3,1
TI,BMW,2017,4,1
TI,BMW,2017,6,1
TI,BMW,2017,10,1
TI,BMW,2017,11,2
TI,BMW,2018,3,2
TI,BMW,2018,6,1
TI,BMW,2018,7,2
TI,BMW,2018,8,1
TI,BMW,2018,9,3
TI,BMW,2018,10,2
TI,BMW,2018,11,1
TI,BMW,2018,12,1
TI,BMW,2019,1,2
TI,BMW,2019,2,2
TI,BMW,2019,3,2
TI,BMW,2019,4,2
TI,BMW,2019,5,4
TI,BMW,2019,6,2
TI,BMW,2019,7,4
TI,BMW,2019,8,3
TI,BMW,2019,9,10
TI,BMW,2019,10,5
TI,BMW,2019,11,3
TI,BMW,2019,12,10
TI,BMW,2020,1,10
TI,BMW,2020,2,1
TI,BMW,2020,3,2
TI,BMW,2020,5,2
TI,BMW,2020,6,1
TI,BMW,2020,7,1
TI,BMW,2020,8,4
TI,BMW,2020,9,2
TI,BMW,2020,10,4
TI,BMW,2020,11,4
TI,BMW,2020,12,20
TI,BMW,2021,1,2
TI,BMW,2021,2,8
TI,BMW,2021,3,4
TI,BMW,2021,4,10
TI,BMW,2021,5,4
TI,BMW,2021,6,9
TI,BMW,2021,7,11
TI,BMW,2021,8,7
TI,BMW,2021,9,4
TI,BMW,2021,10,3
TI,BMW,2021,11,8
TI,BMW,2021,12,13
TI,BMW,2022,1,3
TI,BMW,2022,2,11
TI,BMW,2022,3,5
TI,BMW,2022,4,8
TI,BMW,2022,5,6
TI,BMW,2022,6,5
TI,BMW,2022,7,2
TI,BMW,2022,8,9
TI,BMW,2022,9,8
TI,BMW,2022,10,3
TI,BMW,2022,11,3
TI,BMW,2022,12,1
TI,BMW,2023,1,3
TI,BMW,2023,2,5
TI,BMW,2023,3,3
TI,BMW,2023,4,6
TI,BMW,2023,5,4
TI,BMW,2023,6,6
TI,BMW,2023,7,6
TI,BMW,2023,8,5
TI,BMW,2023,9,8
TI,BMW,2023,10,4
TI,BMW,2023,11,7
TI,BMW,2023,12,9
TI,BMW,2024,1,12
TI,BMW,2024,2,5
TI,BMW,2024,3,12
TI,BMW,2024,4,10
TI,BMW,2024,5,5
TI,BMW,2024,6,9
TI,BMW,2024,7,8
TI,BMW,2024,8,7
TI,BMW,2024,9,6
TI,BMW,2024,10,1
TI,BMW,2024,11,10
TI,BMW,2024,12,4
TI,BMW,2025,1,12
TI,BMW,2025,2,5
TI,BMW,2025,3,7
TI,BMW,2025,4,7
TI,BMW,2025,5,7
TI,BMW,2025,6,7
TI,BMW,2025,7,8
TI,BMW,2025,8,4
TI,BMW,2025,9,6
TI,BMW,2025,10,4
TI,BMW,2025,11,2
TI,BMW,2025,12,9
TI,BMW,2026,1,5
TI,BMW,2026,2,11
TI,BMW,2026,3,20
TI,BYD,2025,9,3
TI,BYD,2025,10,3
TI,BYD,2025,11,2
TI,BYD,2025,12,8
TI,BYD,2026,1,4
TI,BYD,2026,2,4
TI,BYD,2026,3,5
TI,CADILLAC,2025,1,1
TI,CITROEN,2016,7,1
TI,CITROEN,2016,9,1
TI,CITROEN,2016,10,1
TI,CITROEN,2017,3,1
TI,CITROEN,2017,5,1
TI,CITROEN,2017,6,1
TI,CITROEN,2018,9,1
TI,CITROEN,2021,2,3
TI,CITROEN,2021,5,2
TI,CITROEN,2021,10,2
TI,CITROEN,2021,11,3
TI,CITROEN,2022,1,3
TI,CITROEN,2022,2,8
TI,CITROEN,2022,3,1
TI,CITROEN,2022,4,1
TI,CITROEN,2022,5,2
TI,CITROEN,2022,6,2
TI,CITROEN,2022,9,2
TI,CITROEN,2022,11,1
TI,CITROEN,2023,1,2
TI,CITROEN,2023,2,1
TI,CITROEN,2023,3,4
TI,CITROEN,2023,5,3
TI,CITROEN,2023,7,1
TI,CITROEN,2023,10,2
TI,CITROEN,2023,11,2
TI,CITROEN,2023,12,1
TI,CITROEN,2024,2,1
TI,CITROEN,2024,3,1
TI,CITROEN,2024,5,1
TI,CITROEN,2024,8,1
TI,CITROEN,2024,11,4
TI,CITROEN,2025,1,2
TI,CITROEN,2025,2,3
TI,CITROEN,2025,3,1
