year,month,brand,powertrain,count
2016,6,SEAT,Petrol,567
2016,6,SKODA,CNG,9
2016,6,SKODA,Diesel,936
2016,6,SKODA,Petrol,1006
2016,6,SMART,Petrol,282
2016,6,SSANGYONG,Diesel,115
2016,6,SSANGYONG,Petrol,18
2016,6,SUBARU,Diesel,86
2016,6,SUBARU,Petrol,655
2016,6,SUZUKI,Diesel,151
2016,6,SUZUKI,Hybrid (Petrol),55
2016,6,SUZUKI,Petrol,551
2016,6,TESLA,BEV,212
2016,6,TOYOTA,Diesel,50
2016,6,TOYOTA,Hybrid (Petrol),516
2016,6,TOYOTA,Petrol,388
2016,6,UEBRIGE (SIEHE TYP),Diesel,1
2016,6,VOLVO,Diesel,471
2016,6,VOLVO,Diesel PHEV,6
2016,6,VOLVO,PHEV,42
2016,6,VOLVO,Petrol,146
2016,6,VW,BEV,9
2016,6,VW,CNG,23
2016,6,VW,Diesel,1713
2016,6,VW,Hybrid (Petrol),2
2016,6,VW,PHEV,28
2016,6,VW,Petrol,2123
2016,7,ALFA ROMEO,Diesel,39
2016,7,ALFA ROMEO,Petrol,65
2016,7,ALPINA,Diesel,2
2016,7,ALPINA,Petrol,2
2016,7,ASTON MARTIN,Petrol,6
2016,7,AUDI,Diesel,998
2016,7,AUDI,Diesel PHEV,12
2016,7,AUDI,PHEV,43
2016,7,AUDI,Petrol,693
2016,7,BENTLEY,Petrol,21
2016,7,BMW,BEV,3
2016,7,BMW,Diesel,1226
2016,7,BMW,Hybrid (Petrol),14
2016,7,BMW,PHEV,35
2016,7,BMW,Petrol,706
2016,7,CADILLAC,PHEV,1
2016,7,CADILLAC,Petrol,7
2016,7,CATERHAM,Petrol,2
2016,7,CHEVROLET,Petrol,28
2016,7,CITROEN,BEV,12
2016,7,CITROEN,Diesel,220
2016,7,CITROEN,Hybrid (Diesel),3
2016,7,CITROEN,Petrol,558
2016,7,DACIA,Diesel,221
2016,7,DACIA,Petrol,963
2016,7,DODGE,Petrol,13
2016,7,DONKERVOORT,Petrol,1
2016,7,DS,Petrol,3
2016,7,FERRARI,Petrol,32
2016,7,FIAT,CNG,22
2016,7,FIAT,Diesel,124
2016,7,FIAT,Petrol,510
2016,7,FORD,Diesel,554
2016,7,FORD,Petrol,573
2016,7,FORD-CNG-TECHNIK,BEV,2
2016,7,FORD-CNG-TECHNIK,Hybrid (Petrol),6
2016,7,FORD-CNG-TECHNIK,PHEV,5
2016,7,FORD-CNG-TECHNIK,Petrol,23
2016,7,HONDA,Diesel,96
2016,7,HONDA,Petrol,200
2016,7,HYUNDAI,Diesel,345
2016,7,HYUNDAI,Petrol,254
2016,7,INFINITI,Diesel,49
2016,7,INFINITI,Petrol,40
2016,7,JAGUAR,Diesel,102
2016,7,JAGUAR,Petrol,54
2016,7,JEEP,Diesel,225
2016,7,JEEP,Petrol,68
2016,7,KIA,BEV,6
2016,7,KIA,Diesel,181
2016,7,KIA,Petrol,250
2016,7,LAMBORGHINI,Petrol,10
2016,7,LANCIA,Petrol,7
2016,7,LAND ROVER,Diesel,214
2016,7,LAND ROVER,Hybrid (Diesel),4
2016,7,LAND ROVER,Petrol,89
2016,7,LEXUS,Hybrid (Petrol),62
2016,7,LEXUS,Petrol,6
2016,7,LOTUS,Petrol,4
2016,7,MASERATI,Diesel,16
2016,7,MASERATI,Petrol,24
2016,7,MAZDA,Diesel,420
2016,7,MAZDA,Petrol,464
2016,7,MC LAREN,Petrol,4
2016,7,MERCEDES-AMG,Petrol,45
2016,7,MERCEDES-BENZ,BEV,12
2016,7,MERCEDES-BENZ,Diesel,851
2016,7,MERCEDES-BENZ,Hybrid (Petrol),50
2016,7,MERCEDES-BENZ,Petrol,853
2016,7,MINI,Diesel,33
2016,7,MINI,Petrol,484
2016,7,MITSUBISHI,BEV,5
2016,7,MITSUBISHI,Diesel,159
2016,7,MITSUBISHI,PHEV,61
2016,7,MITSUBISHI,Petrol,132
2016,7,MORGAN,Petrol,2
2016,7,NISSAN,BEV,7
2016,7,NISSAN,Diesel,214
2016,7,NISSAN,Petrol,219
2016,7,OPEL,CNG,2
2016,7,OPEL,Diesel,206
2016,7,OPEL,PHEV,4
2016,7,OPEL,Petrol,738
2016,7,PEUGEOT,BEV,4
2016,7,PEUGEOT,Diesel,189
2016,7,PEUGEOT,Hybrid (Diesel),29
2016,7,PEUGEOT,Petrol,626
2016,7,PORSCHE,Diesel,45
2016,7,PORSCHE,Hybrid (Petrol),11
2016,7,PORSCHE,Petrol,278
2016,7,RENAULT,BEV,25
2016,7,RENAULT,Diesel,498
2016,7,RENAULT,Petrol,652
2016,7,ROLLS ROYCE,Petrol,5
2016,7,SEAT,CNG,13
2016,7,SEAT,Diesel,426
2016,7,SEAT,Petrol,393
2016,7,SKODA,CNG,22
2016,7,SKODA,Diesel,745
2016,7,SKODA,Petrol,946
2016,7,SMART,Petrol,249
2016,7,SSANGYONG,Diesel,58
2016,7,SSANGYONG,Petrol,17
2016,7,SUBARU,Diesel,34
2016,7,SUBARU,Petrol,303
2016,7,SUZUKI,Diesel,79
2016,7,SUZUKI,Hybrid (Petrol),56
2016,7,SUZUKI,Petrol,383
2016,7,TESLA,BEV,50
2016,7,TOYOTA,Diesel,35
2016,7,TOYOTA,Hybrid (Petrol),463
2016,7,TOYOTA,Petrol,304
2016,7,VOLVO,Diesel,383
2016,7,VOLVO,Diesel PHEV,8
2016,7,VOLVO,PHEV,28
2016,7,VOLVO,Petrol,130
2016,7,VW,BEV,6
2016,7,VW,CNG,6
2016,7,VW,Diesel,1538
2016,7,VW,Hybrid (Petrol),1
2016,7,VW,PHEV,36
2016,7,VW,Petrol,1976
2016,8,ALFA ROMEO,Diesel,59
2016,8,ALFA ROMEO,Petrol,90
2016,8,ALPINA,Diesel,3
2016,8,ALPINA,Petrol,1
2016,8,ASTON MARTIN,Petrol,5
2016,8,AUDI,CNG,6
2016,8,AUDI,Diesel,776
2016,8,AUDI,Diesel PHEV,6
2016,8,AUDI,PHEV,6
2016,8,AUDI,Petrol,644
2016,8,AUSTIN,Petrol,1
2016,8,BENTLEY,Petrol,16
2016,8,BMW,BEV,30
2016,8,BMW,Diesel,1038
2016,8,BMW,Hybrid (Petrol),10
2016,8,BMW,PHEV,73
2016,8,BMW,Petrol,715
2016,8,CADILLAC,Petrol,7
2016,8,CATERHAM,Petrol,3
2016,8,CHEVROLET,Diesel,1
2016,8,CHEVROLET,Petrol,33
2016,8,CHRYSLER,Petrol,2
2016,8,CITROEN,BEV,6
2016,8,CITROEN,Diesel,138
2016,8,CITROEN,Hybrid (Diesel),1
2016,8,CITROEN,Petrol,302
2016,8,DACIA,Diesel,127
2016,8,DACIA,Petrol,549
2016,8,DODGE,Petrol,12
2016,8,DS,Petrol,4
2016,8,FERRARI,Petrol,23
2016,8,FIAT,CNG,25
2016,8,FIAT,Diesel,135
2016,8,FIAT,Petrol,483
2016,8,FORD,Diesel,507
2016,8,FORD,Petrol,473
2016,8,FORD-CNG-TECHNIK,Hybrid (Petrol),2
2016,8,FORD-CNG-TECHNIK,PHEV,5
2016,8,FORD-CNG-TECHNIK,Petrol,30
2016,8,HONDA,Diesel,97
2016,8,HONDA,Petrol,215
2016,8,HYUNDAI,Diesel,280
2016,8,HYUNDAI,Petrol,245
2016,8,INFINITI,Diesel,22
2016,8,INFINITI,Hybrid (Petrol),1
2016,8,INFINITI,Petrol,10
2016,8,JAGUAR,Diesel,122
2016,8,JAGUAR,Petrol,55
2016,8,JEEP,Diesel,176
2016,8,JEEP,Petrol,65
2016,8,KIA,BEV,10
2016,8,KIA,Diesel,144
2016,8,KIA,Petrol,199
2016,8,LAMBORGHINI,Petrol,10
2016,8,LANCIA,Petrol,2
2016,8,LAND ROVER,Diesel,141
2016,8,LAND ROVER,Petrol,61
2016,8,LEXUS,Hybrid (Petrol),99
2016,8,LEXUS,Petrol,8
2016,8,LOTUS,Petrol,9
2016,8,MASERATI,Diesel,24
2016,8,MASERATI,Petrol,43
2016,8,MAZDA,Diesel,269
2016,8,MAZDA,Petrol,394
2016,8,MC LAREN,Petrol,10
2016,8,MERCEDES-AMG,Petrol,49
2016,8,MERCEDES-BENZ,BEV,32
2016,8,MERCEDES-BENZ,CNG,1
2016,8,MERCEDES-BENZ,Diesel,763
2016,8,MERCEDES-BENZ,Hybrid (Diesel),2
2016,8,MERCEDES-BENZ,Hybrid (Petrol),38
2016,8,MERCEDES-BENZ,PHEV,1
2016,8,MERCEDES-BENZ,Petrol,1033
2016,8,MINI,Diesel,27
2016,8,MINI,Petrol,329
2016,8,MITSUBISHI,BEV,4
2016,8,MITSUBISHI,Diesel,95
2016,8,MITSUBISHI,PHEV,22
2016,8,MITSUBISHI,Petrol,78
2016,8,MORGAN,Petrol,2
2016,8,NISSAN,BEV,10
2016,8,NISSAN,Diesel,177
2016,8,NISSAN,Petrol,204
2016,8,OPEL,CNG,6
2016,8,OPEL,Diesel,190
2016,8,OPEL,PHEV,4
2016,8,OPEL,Petrol,799
2016,8,PAGANI,Petrol,1
2016,8,PEUGEOT,BEV,4
2016,8,PEUGEOT,Diesel,152
2016,8,PEUGEOT,Hybrid (Diesel),16
2016,8,PEUGEOT,Petrol,483
2016,8,PORSCHE,Diesel,78
2016,8,PORSCHE,Hybrid (Petrol),17
2016,8,PORSCHE,Petrol,241
2016,8,RADICAL SPORTSCARS,Petrol,1
2016,8,RENAULT,BEV,36
2016,8,RENAULT,Diesel,405
2016,8,RENAULT,Petrol,461
2016,8,ROLLS ROYCE,Petrol,6
2016,8,ROOS,Petrol,1
2016,8,SEAT,CNG,10
2016,8,SEAT,Diesel,456
2016,8,SEAT,Petrol,464
2016,8,SECMA,Petrol,1
2016,8,SKODA,CNG,2
2016,8,SKODA,Diesel,590
2016,8,SKODA,Petrol,692
2016,8,SMART,Petrol,159
2016,8,SSANGYONG,Diesel,51
2016,8,SSANGYONG,Petrol,25
2016,8,SUBARU,Diesel,14
2016,8,SUBARU,Petrol,353
2016,8,SUZUKI,Diesel,59
2016,8,SUZUKI,Hybrid (Petrol),22
2016,8,SUZUKI,Petrol,325
2016,8,TESLA,BEV,120
2016,8,TOYOTA,Diesel,67
2016,8,TOYOTA,Hybrid (Petrol),414
2016,8,TOYOTA,Petrol,226
2016,8,UEBRIGE (SIEHE TYP),Diesel,1
2016,8,UEBRIGE (SIEHE TYP),Petrol,2
2016,8,VOLVO,Diesel,162
2016,8,VOLVO,Diesel PHEV,7
2016,8,VOLVO,PHEV,18
2016,8,VOLVO,Petrol,62
2016,8,VW,BEV,6
2016,8,VW,CNG,3
2016,8,VW,Diesel,1277
2016,8,VW,Hybrid (Petrol),1
2016,8,VW,PHEV,25
2016,8,VW,Petrol,1436
2016,9,ALFA ROMEO,Diesel,62
2016,9,ALFA ROMEO,Petrol,87
2016,9,ALPINA,Diesel,2
2016,9,ALPINA,Petrol,5
2016,9,ASTON MARTIN,Petrol,7
2016,9,AUDI,CNG,10
2016,9,AUDI,Diesel,794
2016,9,AUDI,Diesel PHEV,3
2016,9,AUDI,PHEV,29
2016,9,AUDI,Petrol,656
2016,9,BENTLEY,Petrol,24
2016,9,BMW,BEV,35
2016,9,BMW,Diesel,1166
2016,9,BMW,Hybrid (Petrol),15
2016,9,BMW,PHEV,81
2016,9,BMW,Petrol,716
2016,9,CADILLAC,Petrol,32
2016,9,CHEVROLET,Diesel,1
2016,9,CHEVROLET,Petrol,18
2016,9,CITROEN,BEV,15
2016,9,CITROEN,Diesel,141
2016,9,CITROEN,Hybrid (Diesel),3
2016,9,CITROEN,Petrol,499
2016,9,DACIA,Diesel,111
2016,9,DACIA,Petrol,421
2016,9,DODGE,Petrol,17
2016,9,DS,Petrol,2
2016,9,FERRARI,Petrol,21
2016,9,FIAT,CNG,10
2016,9,FIAT,Diesel,98
2016,9,FIAT,Petrol,660
2016,9,FORD,Diesel,639
2016,9,FORD,Petrol,463
2016,9,FORD-CNG-TECHNIK,PHEV,11
2016,9,FORD-CNG-TECHNIK,Petrol,27
2016,9,GMC,Petrol,1
2016,9,HONDA,Diesel,113
2016,9,HONDA,Petrol,214
2016,9,HYUNDAI,Diesel,360
2016,9,HYUNDAI,Petrol,319
2016,9,INFINITI,Diesel,17
2016,9,INFINITI,Hybrid (Petrol),4
2016,9,INFINITI,Petrol,9
2016,9,JAGUAR,Diesel,97
2016,9,JAGUAR,Petrol,76
2016,9,JEEP,Diesel,172
2016,9,JEEP,Petrol,47
2016,9,KIA,BEV,9
2016,9,KIA,Diesel,185
2016,9,KIA,Hybrid (Petrol),63
2016,9,KIA,Petrol,293
2016,9,KTM,Petrol,1
2016,9,LADA,Petrol,1
2016,9,LAMBORGHINI,Petrol,4
2016,9,LANCIA,CNG,6
2016,9,LANCIA,Petrol,2
2016,9,LAND ROVER,Diesel,170
2016,9,LAND ROVER,Hybrid (Diesel),2
2016,9,LAND ROVER,Petrol,93
2016,9,LEXUS,Hybrid (Petrol),79
2016,9,LEXUS,Petrol,6
2016,9,LOTUS,Petrol,9
2016,9,MASERATI,Diesel,22
2016,9,MASERATI,Petrol,48
2016,9,MAZDA,Diesel,230
2016,9,MAZDA,Petrol,655
2016,9,MC LAREN,Petrol,8
2016,9,MERCEDES-AMG,Petrol,47
2016,9,MERCEDES-BENZ,BEV,18
2016,9,MERCEDES-BENZ,Diesel,929
2016,9,MERCEDES-BENZ,Hybrid (Diesel),2
2016,9,MERCEDES-BENZ,Hybrid (Petrol),42
2016,9,MERCEDES-BENZ,PHEV,2
2016,9,MERCEDES-BENZ,Petrol,1104
2016,9,MICRO COMPACT CAR,Petrol,1
2016,9,MINI,Diesel,56
2016,9,MINI,Petrol,424
2016,9,MITSUBISHI,BEV,5
2016,9,MITSUBISHI,Diesel,129
2016,9,MITSUBISHI,PHEV,19
2016,9,MITSUBISHI,Petrol,148
2016,9,MORGAN,Petrol,1
2016,9,MUSTANG,Petrol,2
2016,9,NISSAN,BEV,8
2016,9,NISSAN,Diesel,177
2016,9,NISSAN,Petrol,217
2016,9,OPEL,CNG,2
2016,9,OPEL,Diesel,294
2016,9,OPEL,PHEV,3
2016,9,OPEL,Petrol,896
2016,9,PEUGEOT,BEV,2
2016,9,PEUGEOT,Diesel,170
2016,9,PEUGEOT,Hybrid (Diesel),27
2016,9,PEUGEOT,Petrol,603
2016,9,PORSCHE,Diesel,89
2016,9,PORSCHE,Hybrid (Petrol),16
2016,9,PORSCHE,Petrol,209
2016,9,RELIANT,Petrol,1
2016,9,RENAULT,BEV,38
2016,9,RENAULT,Diesel,308
2016,9,RENAULT,Petrol,745
2016,9,ROLLS ROYCE,Petrol,3
2016,9,SEAT,CNG,5
2016,9,SEAT,Diesel,458
2016,9,SEAT,Petrol,359
2016,9,SECMA,Petrol,1
2016,9,SKODA,CNG,14
2016,9,SKODA,Diesel,895
2016,9,SKODA,Petrol,923
2016,9,SMART,Petrol,227
2016,9,SSANGYONG,Diesel,60
2016,9,SSANGYONG,Petrol,16
2016,9,SUBARU,Diesel,41
2016,9,SUBARU,Petrol,431
2016,9,SUZUKI,Diesel,96
2016,9,SUZUKI,Hybrid (Petrol),11
2016,9,SUZUKI,Petrol,466
2016,9,TESLA,BEV,316
2016,9,TOYOTA,Diesel,39
2016,9,TOYOTA,Hybrid (Petrol),664
2016,9,TOYOTA,Petrol,285
2016,9,UEBRIGE (SIEHE TYP),Petrol,1
2016,9,VOLVO,Diesel,339
2016,9,VOLVO,Diesel PHEV,8
2016,9,VOLVO,PHEV,29
2016,9,VOLVO,Petrol,194
2016,9,VW,BEV,7
2016,9,VW,CNG,37
2016,9,VW,Diesel,1481
2016,9,VW,LPG,1
2016,9,VW,PHEV,38
2016,9,VW,Petrol,1815
2016,10,AB KAWASAKI,Diesel,1
2016,10,ALFA ROMEO,Diesel,43
2016,10,ALFA ROMEO,Petrol,104
2016,10,ALPINA,Diesel,2
2016,10,ALPINA,Petrol,1
2016,10,ASTON MARTIN,Petrol,9
2016,10,AUDI,CNG,1
2016,10,AUDI,Diesel,760
2016,10,AUDI,Diesel PHEV,5
2016,10,AUDI,Hybrid (Diesel),2
2016,10,AUDI,Hybrid (Petrol),1
2016,10,AUDI,PHEV,14
2016,10,AUDI,Petrol,765
2016,10,BENTLEY,Petrol,19
2016,10,BMW,BEV,43
2016,10,BMW,Diesel,1000
2016,10,BMW,Hybrid (Petrol),22
2016,10,BMW,PHEV,40
2016,10,BMW,Petrol,578
2016,10,CADILLAC,Petrol,17
2016,10,CATERHAM,Petrol,1
2016,10,CHEVROLET,Diesel,2
2016,10,CHEVROLET,Petrol,18
2016,10,CITROEN,BEV,5
2016,10,CITROEN,Diesel,281
2016,10,CITROEN,Hybrid (Diesel),3
2016,10,CITROEN,Petrol,430
2016,10,DACIA,Diesel,60
2016,10,DACIA,Petrol,366
2016,10,DODGE,Petrol,4
2016,10,DS,Petrol,6
2016,10,FERRARI,Hybrid (Petrol),1
2016,10,FERRARI,Petrol,17
2016,10,FIAT,CNG,15
2016,10,FIAT,Diesel,109
2016,10,FIAT,Petrol,686
2016,10,FORD,Diesel,431
2016,10,FORD,Petrol,352
2016,10,FORD-CNG-TECHNIK,PHEV,3
2016,10,FORD-CNG-TECHNIK,Petrol,58
2016,10,GMC,Petrol,1
2016,10,HONDA,Diesel,121
2016,10,HONDA,Hybrid (Petrol),1
2016,10,HONDA,Petrol,219
2016,10,HYUNDAI,BEV,1
2016,10,HYUNDAI,Diesel,398
2016,10,HYUNDAI,Hybrid (Petrol),15
2016,10,HYUNDAI,Hydrogen,10
2016,10,HYUNDAI,Petrol,309
2016,10,INFINITI,Diesel,19
2016,10,INFINITI,Hybrid (Petrol),1
2016,10,INFINITI,Petrol,23
2016,10,JAGUAR,Diesel,70
2016,10,JAGUAR,Petrol,79
2016,10,JEEP,Diesel,216
2016,10,JEEP,Petrol,48
2016,10,KIA,BEV,7
2016,10,KIA,Diesel,157
2016,10,KIA,Hybrid (Petrol),42
2016,10,KIA,Petrol,223
2016,10,LAMBORGHINI,Petrol,4
2016,10,LANCIA,Petrol,1
2016,10,LAND ROVER,Diesel,227
2016,10,LAND ROVER,Petrol,96
2016,10,LEXUS,Hybrid (Petrol),46
2016,10,LEXUS,Petrol,3
2016,10,LOTUS,Petrol,1
2016,10,MASERATI,Diesel,30
2016,10,MASERATI,Petrol,64
2016,10,MAZDA,Diesel,127
2016,10,MAZDA,Petrol,514
2016,10,MC LAREN,Petrol,7
2016,10,MERCEDES-AMG,Petrol,40
2016,10,MERCEDES-BENZ,BEV,14
2016,10,MERCEDES-BENZ,CNG,3
2016,10,MERCEDES-BENZ,Diesel,809
2016,10,MERCEDES-BENZ,Hybrid (Petrol),54
2016,10,MERCEDES-BENZ,Petrol,859
2016,10,MINI,Diesel,40
2016,10,MINI,Petrol,403
2016,10,MITSUBISHI,BEV,1
2016,10,MITSUBISHI,Diesel,141
2016,10,MITSUBISHI,PHEV,30
2016,10,MITSUBISHI,Petrol,106
2016,10,MORGAN,Petrol,2
2016,10,NISSAN,BEV,8
2016,10,NISSAN,Diesel,131
2016,10,NISSAN,Petrol,244
2016,10,OPEL,CNG,2
2016,10,OPEL,Diesel,183
2016,10,OPEL,PHEV,3
2016,10,OPEL,Petrol,658
2016,10,PEUGEOT,Diesel,200
2016,10,PEUGEOT,Hybrid (Diesel),19
2016,10,PEUGEOT,Petrol,540
2016,10,PORSCHE,Diesel,66
2016,10,PORSCHE,Hybrid (Petrol),19
2016,10,PORSCHE,Petrol,195
2016,10,RENAULT,BEV,36
2016,10,RENAULT,Diesel,291
2016,10,RENAULT,Petrol,489
2016,10,ROLLS ROYCE,Petrol,1
2016,10,SEAT,CNG,14
2016,10,SEAT,Diesel,365
2016,10,SEAT,Petrol,460
2016,10,SKODA,CNG,20
2016,10,SKODA,Diesel,847
2016,10,SKODA,Petrol,783
2016,10,SMART,Petrol,224
2016,10,SSANGYONG,Diesel,72
2016,10,SSANGYONG,Petrol,19
2016,10,SUBARU,Diesel,37
2016,10,SUBARU,Petrol,252
2016,10,SUZUKI,Diesel,79
2016,10,SUZUKI,Hybrid (Petrol),9
2016,10,SUZUKI,Petrol,621
2016,10,TESLA,BEV,79
2016,10,TOYOTA,Diesel,62
2016,10,TOYOTA,Hybrid (Petrol),503
2016,10,TOYOTA,Petrol,207
2016,10,UEBRIGE (SIEHE TYP),Petrol,1
2016,10,VOLVO,Diesel,451
2016,10,VOLVO,Diesel PHEV,11
2016,10,VOLVO,PHEV,17
2016,10,VOLVO,Petrol,164
2016,10,VW,BEV,4
2016,10,VW,CNG,95
2016,10,VW,Diesel,1277
2016,10,VW,PHEV,20
2016,10,VW,Petrol,1739
2016,11,ALFA ROMEO,Diesel,36
2016,11,ALFA ROMEO,Hybrid (Petrol),1
2016,11,ALFA ROMEO,Petrol,151
2016,11,ALPINA,Diesel,2
2016,11,ALPINA,Petrol,3
2016,11,ASTON MARTIN,Petrol,10
2016,11,AUDI,CNG,1
2016,11,AUDI,Diesel,942
2016,11,AUDI,Diesel PHEV,1
2016,11,AUDI,PHEV,12
2016,11,AUDI,Petrol,1010
2016,11,BENTLEY,Petrol,22
2016,11,BMW,BEV,13
2016,11,BMW,Diesel,1262
2016,11,BMW,Hybrid (Petrol),9
2016,11,BMW,PHEV,29
2016,11,BMW,Petrol,676
2016,11,BUGATTI,Petrol,1
2016,11,CADILLAC,Petrol,24
2016,11,CHEVROLET,Petrol,10
2016,11,CITROEN,BEV,1
2016,11,CITROEN,Diesel,175
2016,11,CITROEN,Hybrid (Diesel),4
2016,11,CITROEN,Petrol,460
2016,11,DACIA,Diesel,116
2016,11,DACIA,Petrol,466
2016,11,DODGE,Petrol,10
2016,11,DS,Petrol,2
2016,11,FERRARI,Petrol,17
2016,11,FIAT,CNG,12
2016,11,FIAT,Diesel,148
2016,11,FIAT,Petrol,589
2016,11,FORD,Diesel,562
2016,11,FORD,Petrol,469
2016,11,FORD-CNG-TECHNIK,Hybrid (Petrol),1
2016,11,FORD-CNG-TECHNIK,PHEV,7
2016,11,FORD-CNG-TECHNIK,Petrol,72
2016,11,HONDA,Diesel,136
2016,11,HONDA,Petrol,198
2016,11,HYUNDAI,BEV,1
2016,11,HYUNDAI,Diesel,367
2016,11,HYUNDAI,Hybrid (Petrol),67
2016,11,HYUNDAI,Petrol,306
2016,11,INFINITI,Diesel,25
2016,11,INFINITI,Hybrid (Petrol),6
2016,11,INFINITI,Petrol,8
2016,11,JAGUAR,Diesel,89
2016,11,JAGUAR,Petrol,60
2016,11,JEEP,Diesel,193
2016,11,JEEP,Petrol,85
2016,11,JUMBOLINO,BEV,1
2016,11,KIA,BEV,4
2016,11,KIA,Diesel,161
2016,11,KIA,Hybrid (Petrol),16
2016,11,KIA,Petrol,260
2016,11,KTM,Petrol,1
2016,11,LAMBORGHINI,Petrol,8
2016,11,LANCIA,Petrol,2
2016,11,LAND ROVER,Diesel,225
2016,11,LAND ROVER,Hybrid (Diesel),2
2016,11,LAND ROVER,Petrol,124
2016,11,LEXUS,Hybrid (Petrol),48
2016,11,LEXUS,Petrol,4
2016,11,LOTUS,Petrol,3
2016,11,MASERATI,Diesel,23
2016,11,MASERATI,Petrol,56
2016,11,MAZDA,Diesel,181
2016,11,MAZDA,Petrol,453
2016,11,MC LAREN,Petrol,8
2016,11,MERCEDES-AMG,Petrol,58
2016,11,MERCEDES-BENZ,BEV,9
2016,11,MERCEDES-BENZ,Diesel,977
2016,11,MERCEDES-BENZ,Hybrid (Petrol),70
2016,11,MERCEDES-BENZ,Petrol,924
2016,11,MINI,Diesel,56
2016,11,MINI,Petrol,449
2016,11,MITSUBISHI,BEV,2
2016,11,MITSUBISHI,Diesel,116
2016,11,MITSUBISHI,PHEV,23
2016,11,MITSUBISHI,Petrol,124
2016,11,MORGAN,Petrol,1
2016,11,NISSAN,BEV,12
2016,11,NISSAN,Diesel,118
2016,11,NISSAN,Petrol,252
2016,11,OPEL,CNG,2
2016,11,OPEL,Diesel,215
2016,11,OPEL,Petrol,683
2016,11,PEUGEOT,BEV,3
2016,11,PEUGEOT,Diesel,214
2016,11,PEUGEOT,Hybrid (Diesel),13
2016,11,PEUGEOT,Petrol,594
2016,11,PORSCHE,Diesel,66
2016,11,PORSCHE,Hybrid (Petrol),17
2016,11,PORSCHE,Petrol,251
2016,11,RENAULT,BEV,26
2016,11,RENAULT,Diesel,382
2016,11,RENAULT,Petrol,766
2016,11,ROLLS ROYCE,Petrol,1
2016,11,SEAT,CNG,13
2016,11,SEAT,Diesel,408
2016,11,SEAT,Petrol,519
2016,11,SKODA,CNG,27
2016,11,SKODA,Diesel,833
2016,11,SKODA,Petrol,847
2016,11,SMART,Petrol,167
2016,11,SSANGYONG,Diesel,62
2016,11,SSANGYONG,Petrol,6
2016,11,STIMBO,BEV,1
2016,11,SUBARU,Diesel,42
2016,11,SUBARU,Petrol,319
2016,11,SUZUKI,Diesel,76
2016,11,SUZUKI,Hybrid (Petrol),4
2016,11,SUZUKI,Petrol,644
2016,11,TESLA,BEV,98
2016,11,TOYOTA,Diesel,51
2016,11,TOYOTA,Hybrid (Petrol),552
2016,11,TOYOTA,Petrol,291
2016,11,UEBRIGE (SIEHE TYP),Diesel,2
2016,11,UEBRIGE (SIEHE TYP),Petrol,1
2016,11,VOLVO,Diesel,439
2016,11,VOLVO,Diesel PHEV,22
2016,11,VOLVO,PHEV,30
2016,11,VOLVO,Petrol,219
2016,11,VW,BEV,3
2016,11,VW,CNG,34
2016,11,VW,Diesel,1723
2016,11,VW,PHEV,36
2016,11,VW,Petrol,2017
2016,12,ALFA ROMEO,Diesel,59
2016,12,ALFA ROMEO,Petrol,164
2016,12,ALPINA,Diesel,7
2016,12,ALPINA,Petrol,3
2016,12,ASTON MARTIN,Petrol,16
2016,12,AUDI,CNG,2
2016,12,AUDI,Diesel,1202
2016,12,AUDI,Diesel PHEV,7
2016,12,AUDI,PHEV,18
2016,12,AUDI,Petrol,1307
2016,12,BENTLEY,Petrol,27
2016,12,BMW,BEV,127
2016,12,BMW,Diesel,1714
2016,12,BMW,Hybrid (Petrol),18
2016,12,BMW,PHEV,53
2016,12,BMW,Petrol,830
2016,12,BUGATTI,Petrol,1
2016,12,CADILLAC,PHEV,7
2016,12,CADILLAC,Petrol,15
2016,12,CATERHAM,Petrol,5
2016,12,CHEVROLET,Petrol,33
2016,12,CHRYSLER,Petrol,3
2016,12,CITROEN,BEV,2
2016,12,CITROEN,Diesel,365
2016,12,CITROEN,Hybrid (Diesel),4
2016,12,CITROEN,Petrol,716
2016,12,DACIA,Diesel,157
2016,12,DACIA,Petrol,637
2016,12,DODGE,Petrol,38
2016,12,DS,Petrol,7
2016,12,FERRARI,Hybrid (Petrol),1
2016,12,FERRARI,Petrol,25
2016,12,FIAT,CNG,34
2016,12,FIAT,Diesel,210
2016,12,FIAT,Petrol,675
2016,12,FORD,Diesel,555
2016,12,FORD,Petrol,661
2016,12,FORD-CNG-TECHNIK,Hybrid (Petrol),2
2016,12,FORD-CNG-TECHNIK,PHEV,5
2016,12,FORD-CNG-TECHNIK,Petrol,88
2016,12,HONDA,Diesel,241
2016,12,HONDA,Petrol,168
2016,12,HYUNDAI,BEV,28
2016,12,HYUNDAI,Diesel,323
2016,12,HYUNDAI,Hybrid (Petrol),56
2016,12,HYUNDAI,Petrol,325
2016,12,INFINITI,Diesel,17
2016,12,INFINITI,Petrol,6
2016,12,JAGUAR,Diesel,183
2016,12,JAGUAR,Petrol,105
2016,12,JEEP,Diesel,244
2016,12,JEEP,Petrol,146
2016,12,JUMBOLINO,BEV,2
2016,12,KIA,BEV,67
2016,12,KIA,Diesel,252
2016,12,KIA,Hybrid (Petrol),14
2016,12,KIA,Petrol,380
2016,12,LADA,Petrol,8
2016,12,LAMBORGHINI,Petrol,3
