year,month,model,brand,segment,count
2016,2,KIA SORENTO,KIA,Other,31
2016,2,KIA SOUL,KIA,Other,9
2016,2,KIA SPORTAGE,KIA,Other,59
2016,2,KIA VENGA,KIA,Other,12
2016,2,LAMBORGHINI 724,LAMBORGHINI,Other,2
2016,2,LAMBORGHINI 834,LAMBORGHINI,Other,4
2016,2,LANCIA YPSILON,LANCIA,Other,5
2016,2,LAND ROVER EVOQUE,LAND ROVER,Compact SUV,1
2016,2,LAND ROVER LAND-ROVER,LAND ROVER,Other,4
2016,2,LAND ROVER RANGE,LAND ROVER,Other,7
2016,2,LAND ROVER RANGEROVERS,LAND ROVER,Other,1
2016,2,LEXUS CT,LEXUS,Compact,6
2016,2,LEXUS GS,LEXUS,Other,3
2016,2,LEXUS IS,LEXUS,Other,5
2016,2,LEXUS NX,LEXUS,Mid-size SUV,36
2016,2,LEXUS RC,LEXUS,Other,1
2016,2,LEXUS RX,LEXUS,Large SUV,34
2016,2,LOTUS EVORA,LOTUS,Other,1
2016,2,LOTUS EXIGE,LOTUS,Other,7
2016,2,Land Rover Discovery,LAND ROVER,Large SUV,17
2016,2,Land Rover Discovery Sport,LAND ROVER,Compact SUV,229
2016,2,Land Rover Range Rover,LAND ROVER,Large SUV,160
2016,2,MASERATI GHIBLI,MASERATI,Executive,52
2016,2,MASERATI GRANCABRIO,MASERATI,Other,3
2016,2,MASERATI GRANTURISMO,MASERATI,Other,3
2016,2,MASERATI GT,MASERATI,Other,1
2016,2,MASERATI QUATTROPORTE,MASERATI,Other,4
2016,2,MAZDA 2,MAZDA,Other,118
2016,2,MAZDA 3,MAZDA,Other,138
2016,2,MAZDA 5,MAZDA,Other,17
2016,2,MAZDA 6,MAZDA,Other,49
2016,2,MAZDA CX-3,MAZDA,Other,158
2016,2,MAZDA CX-5,MAZDA,Other,180
2016,2,MAZDA CX-9,MAZDA,Other,8
2016,2,MAZDA CX3,MAZDA,Other,1
2016,2,MAZDA MX-5,MAZDA,Other,32
2016,2,MC LAREN 570S,MC LAREN,Other,3
2016,2,MC LAREN 675LT,MC LAREN,Other,2
2016,2,MERCEDES-BENZ CITAN,MERCEDES-BENZ,Other,11
2016,2,MERCEDES-BENZ CLA,MERCEDES-AMG,Compact,2
2016,2,MERCEDES-BENZ CLA,MERCEDES-BENZ,Compact,124
2016,2,MERCEDES-BENZ CLS,MERCEDES-AMG,Executive,2
2016,2,MERCEDES-BENZ CLS,MERCEDES-BENZ,Executive,9
2016,2,MERCEDES-BENZ GL,MERCEDES-BENZ,Other,7
2016,2,MERCEDES-BENZ GLA,MERCEDES-AMG,Compact SUV,3
2016,2,MERCEDES-BENZ GLA,MERCEDES-BENZ,Compact SUV,195
2016,2,MERCEDES-BENZ GLC,MERCEDES-BENZ,Mid-size SUV,196
2016,2,MERCEDES-BENZ GLE,MERCEDES-AMG,Large SUV,4
2016,2,MERCEDES-BENZ GLE,MERCEDES-BENZ,Large SUV,152
2016,2,MERCEDES-BENZ MPA,MERCEDES-BENZ,Other,2
2016,2,MERCEDES-BENZ SLK,MERCEDES-BENZ,Other,5
2016,2,MERCEDES-BENZ VITO,MERCEDES-BENZ,Other,29
2016,2,MINI COOPER,MINI,Other,241
2016,2,MINI JCW,MINI,Other,17
2016,2,MINI JOHN,MINI,Other,17
2016,2,MINI ONE,MINI,Other,31
2016,2,MITSUBISHI ASX,MITSUBISHI,Other,44
2016,2,MITSUBISHI ATTRAGE,MITSUBISHI,Other,6
2016,2,MITSUBISHI I-MIEV,MITSUBISHI,Other,5
2016,2,MITSUBISHI LANCER,MITSUBISHI,Other,9
2016,2,MITSUBISHI LANCEREVOLUTION,MITSUBISHI,Other,4
2016,2,MITSUBISHI MITSUBISHI,MITSUBISHI,Other,20
2016,2,MITSUBISHI PAJERO,MITSUBISHI,Other,30
2016,2,MORGAN PLUS,MORGAN,Other,1
2016,2,Mercedes-AMG GT,MERCEDES-AMG,Sports / GT,27
2016,2,Mercedes-Benz A-Class,MERCEDES-AMG,Compact,4
2016,2,Mercedes-Benz A-Class,MERCEDES-BENZ,Compact,195
2016,2,Mercedes-Benz B-Class,MERCEDES-BENZ,Compact,128
2016,2,Mercedes-Benz C-Class,MERCEDES-AMG,Compact Executive,2
2016,2,Mercedes-Benz C-Class,MERCEDES-BENZ,Compact Executive,246
2016,2,Mercedes-Benz E-Class,MERCEDES-AMG,Executive,1
2016,2,Mercedes-Benz E-Class,MERCEDES-BENZ,Executive,86
2016,2,Mercedes-Benz G-Class,MERCEDES-BENZ,Large SUV,14
2016,2,Mercedes-Benz S-Class,MERCEDES-AMG,Luxury,3
2016,2,Mercedes-Benz S-Class,MERCEDES-BENZ,Luxury,36
2016,2,Mercedes-Benz V-Class,MERCEDES-BENZ,MPV,112
2016,2,Mitsubishi Outlander,MITSUBISHI,Other,43
2016,2,Mitsubishi Space Star,MITSUBISHI,Other,72
2016,2,NISSAN 370Z,NISSAN,Other,12
2016,2,NISSAN E-NV200,NISSAN,Other,2
2016,2,NISSAN GT-R,NISSAN,Other,2
2016,2,NISSAN JUKE,NISSAN,Other,132
2016,2,NISSAN LEAF,NISSAN,Other,9
2016,2,NISSAN MICRA,NISSAN,Other,68
2016,2,NISSAN MURANO,NISSAN,Other,4
2016,2,NISSAN NOTE,NISSAN,Other,33
2016,2,NISSAN NV200,NISSAN,Other,11
2016,2,NISSAN PULSAR,NISSAN,Other,111
2016,2,NISSAN QASHQAI,NISSAN,Other,228
2016,2,NISSAN X-TRAIL,NISSAN,Other,127
2016,2,OPEL ADAM,OPEL,Other,43
2016,2,OPEL AMPERA,OPEL,Other,2
2016,2,OPEL ASTRA,OPEL,Other,173
2016,2,OPEL CASCADA,OPEL,Other,5
2016,2,OPEL COMBO,OPEL,Other,5
2016,2,OPEL CORSA,OPEL,Other,169
2016,2,OPEL INSIGNIA,OPEL,Other,57
2016,2,OPEL KARL,OPEL,Other,56
2016,2,OPEL MERIVA,OPEL,Other,75
2016,2,OPEL MOKKA,OPEL,Other,215
2016,2,OPEL MOVANO,OPEL,Other,1
2016,2,OPEL VIVARO,OPEL,Other,21
2016,2,OPEL ZAFIRA,OPEL,Other,91
2016,2,PEUGEOT 108,PEUGEOT,Other,81
2016,2,PEUGEOT 2008,PEUGEOT,Other,172
2016,2,PEUGEOT 208,PEUGEOT,Other,198
2016,2,PEUGEOT 3008,PEUGEOT,Other,72
2016,2,PEUGEOT 308,PEUGEOT,Other,235
2016,2,PEUGEOT 4008,PEUGEOT,Other,29
2016,2,PEUGEOT 5008,PEUGEOT,Other,45
2016,2,PEUGEOT 508,PEUGEOT,Other,34
2016,2,PEUGEOT BOXER,PEUGEOT,Other,1
2016,2,PEUGEOT EXPERT,PEUGEOT,Other,3
2016,2,PEUGEOT PARTNER,PEUGEOT,Other,29
2016,2,PEUGEOT RCZ,PEUGEOT,Other,2
2016,2,PORSCHE 911,PORSCHE,Sports / GT,106
2016,2,PORSCHE BOXSTER,PORSCHE,Sports / GT,22
2016,2,PORSCHE CAYENNE,PORSCHE,Large SUV,31
2016,2,PORSCHE CAYMAN,PORSCHE,Sports / GT,13
2016,2,PORSCHE MACAN,PORSCHE,Mid-size SUV,145
2016,2,PORSCHE PANAMERA,PORSCHE,Executive,5
2016,2,RENAULT CAPTUR,RENAULT,Other,159
2016,2,RENAULT CLIO,RENAULT,Other,232
2016,2,RENAULT DUSTER,RENAULT,Other,1
2016,2,RENAULT ESPACE,RENAULT,Other,125
2016,2,RENAULT KADJAR,RENAULT,Other,161
2016,2,RENAULT KANGOO,RENAULT,Other,40
2016,2,RENAULT KOLEOS,RENAULT,Other,1
2016,2,RENAULT LAGUNA,RENAULT,Other,4
2016,2,RENAULT MASTER,RENAULT,Other,1
2016,2,RENAULT MEGANE,RENAULT,Other,213
2016,2,RENAULT SCENIC,RENAULT,Other,132
2016,2,RENAULT TALISMAN,RENAULT,Other,4
2016,2,RENAULT TRAFIC,RENAULT,Other,28
2016,2,RENAULT TWINGO,RENAULT,Other,67
2016,2,RENAULT ZOE,RENAULT,Other,20
2016,2,ROLLS ROYCE GHOST,ROLLS ROYCE,Other,1
2016,2,ROLLS ROYCE WRAITH,ROLLS ROYCE,Other,3
2016,2,SEAT ALHAMBRA,SEAT,Other,201
2016,2,SEAT ALTEA,SEAT,Other,1
2016,2,SEAT MII,SEAT,Other,7
2016,2,SEAT TOLEDO,SEAT,Other,3
2016,2,SKODA FABIA,SKODA,Other,295
2016,2,SKODA RAPID,SKODA,Other,91
2016,2,SKODA YETI,SKODA,Other,170
2016,2,SMART FORFOUR,SMART,Other,81
2016,2,SMART FORTWO,SMART,Other,172
2016,2,SSANGYONG KORANDO,SSANGYONG,Other,16
2016,2,SSANGYONG REXTON,SSANGYONG,Other,8
2016,2,SSANGYONG RODIUS,SSANGYONG,Other,3
2016,2,SSANGYONG TIVOLI,SSANGYONG,Other,37
2016,2,SUBARU FORESTER,SUBARU,Other,84
2016,2,SUBARU IMPREZA,SUBARU,Other,18
2016,2,SUBARU LEGACY,SUBARU,Other,15
2016,2,SUBARU LEVORG,SUBARU,Other,123
2016,2,SUBARU TREZIA,SUBARU,Other,1
2016,2,SUBARU WRX,SUBARU,Other,13
2016,2,SUBARU XV,SUBARU,Other,102
2016,2,SUZUKI CELERIO,SUZUKI,Other,27
2016,2,SUZUKI JIMNY,SUZUKI,Other,46
2016,2,SUZUKI S,SUZUKI,Other,1
2016,2,SUZUKI S-CROSS,SUZUKI,Other,1
2016,2,SUZUKI SPLASH,SUZUKI,Other,1
2016,2,SUZUKI SWIFT,SUZUKI,Other,183
2016,2,SUZUKI SX,SUZUKI,Other,1
2016,2,SUZUKI SX4,SUZUKI,Other,6
2016,2,SUZUKI VITARA,SUZUKI,Other,202
2016,2,Seat Ibiza,SEAT,Other,185
2016,2,Seat Leon,SEAT,Other,310
2016,2,Skoda Citigo,SKODA,Other,15
2016,2,Skoda Octavia,SKODA,Other,924
2016,2,Skoda Superb,SKODA,Other,143
2016,2,Suzuki SX4 S-Cross,SUZUKI,Other,48
2016,2,TESLA MODEL S,TESLA,Executive,61
2016,2,TOYOTA AURIS,TOYOTA,Other,209
2016,2,TOYOTA AVENSIS,TOYOTA,Other,23
2016,2,TOYOTA AYGO,TOYOTA,Other,43
2016,2,TOYOTA GT86,TOYOTA,Other,3
2016,2,TOYOTA HIGHLANDER,TOYOTA,Other,1
2016,2,TOYOTA LANDRUISER,TOYOTA,Other,1
2016,2,TOYOTA PRIUS,TOYOTA,Other,3
2016,2,TOYOTA PRIUS+,TOYOTA,Other,22
2016,2,TOYOTA RAV4,TOYOTA,Other,102
2016,2,TOYOTA SIENNA,TOYOTA,Other,9
2016,2,TOYOTA VERSO,TOYOTA,Other,66
2016,2,TOYOTA VERSO-S,TOYOTA,Other,1
2016,2,TOYOTA YARIS,TOYOTA,Other,226
2016,2,Toyota Land Cruiser,TOYOTA,Other,62
2016,2,VOLVO S60,VOLVO,Compact Executive,5
2016,2,VOLVO S80,VOLVO,Other,3
2016,2,VOLVO V40,VOLVO,Compact,118
2016,2,VOLVO V60,VOLVO,Compact Executive,76
2016,2,VOLVO V70,VOLVO,Other,26
2016,2,VOLVO XC60,VOLVO,Mid-size SUV,153
2016,2,VOLVO XC70,VOLVO,Other,24
2016,2,VOLVO XC90,VOLVO,Large SUV,120
2016,2,VW BEETLE,VW,Other,20
2016,2,VW CADDY,VW,Other,98
2016,2,VW CALIFORNIA,VW,Other,4
2016,2,VW CC,VW,Other,3
2016,2,VW CRAFTER,VW,Other,3
2016,2,VW E-GOLF,VW,Other,4
2016,2,VW E-UP,VW,Other,2
2016,2,VW ECO,VW,Other,1
2016,2,VW GOLF,VW,Other,927
2016,2,VW JETTA,VW,Other,1
2016,2,VW KOMBI,VW,Other,1
2016,2,VW MULTIVAN,VW,Other,4
2016,2,VW POLIO,VW,Other,1
2016,2,VW POLO,VW,Other,379
2016,2,VW Passat,VW,Other,347
2016,2,VW SCIROCCO,VW,Other,2
2016,2,VW SHARAN,VW,Other,97
2016,2,VW T5,VW,Other,2
2016,2,VW T6,VW,Other,331
2016,2,VW TIGUAN,VW,Other,153
2016,2,VW TOUAREG,VW,Other,19
2016,2,VW TOURAN,VW,Other,312
2016,2,VW TRANSPORTER,VW,Other,1
2016,2,VW UP,VW,Other,69
2016,3,ALFA ROMEO 4C,ALFA ROMEO,Sports / GT,5
2016,3,ALFA ROMEO GIULIETTA,ALFA ROMEO,Compact,53
2016,3,ALFA ROMEO MITO,ALFA ROMEO,City / Supermini,14
2016,3,ALPINA B3,ALPINA,Other,2
2016,3,ALPINA B4,ALPINA,Other,2
2016,3,ALPINA B6,ALPINA,Other,2
2016,3,ALPINA D3,ALPINA,Other,1
2016,3,ALPINA XD3,ALPINA,Other,1
2016,3,ASTON MARTIN DB9,ASTON MARTIN,Other,2
2016,3,ASTON MARTIN RAPIDE,ASTON MARTIN,Other,1
2016,3,ASTON MARTIN V12VANTAGES,ASTON MARTIN,Other,1
2016,3,ASTON MARTIN V8,ASTON MARTIN,Other,4
2016,3,ASTON MARTIN V8VANTAGEN430,ASTON MARTIN,Other,1
2016,3,ASTON MARTIN VANQUISH,ASTON MARTIN,Other,2
2016,3,ASTON MARTIN VANTAGEGT12,ASTON MARTIN,Other,1
2016,3,ASTON MARTIN VANTAGEN430R,ASTON MARTIN,Other,1
2016,3,AUDI A3,AUDI,Compact,430
2016,3,AUDI A4,AUDI,Compact Executive,274
2016,3,AUDI A5,AUDI,Compact Executive,39
2016,3,AUDI A6,AUDI,Executive,138
2016,3,AUDI A7,AUDI,Executive,16
2016,3,AUDI A8,AUDI,Luxury,7
2016,3,AUDI Q5,AUDI,Mid-size SUV,205
2016,3,AUDI Q7,AUDI,Large SUV,92
2016,3,AUDI R8,AUDI,Sports / GT,7
2016,3,AUDI TT,AUDI,Sports / GT,30
2016,3,Audi A1,AUDI,City / Supermini,224
2016,3,Audi Q3,AUDI,Compact SUV,222
2016,3,BENTLEY BENTAYGA,BENTLEY,Other,2
2016,3,BENTLEY CONTIENTAL,BENTLEY,Other,1
2016,3,BENTLEY FLYING,BENTLEY,Other,3
2016,3,BENTLEY MULSANNE,BENTLEY,Other,1
2016,3,BMW 1 Series,BMW,Compact,213
2016,3,BMW 2 Series,BMW,Compact,351
2016,3,BMW 3 Series,BMW,Compact Executive,277
2016,3,BMW 4 Series,BMW,Compact Executive,192
2016,3,BMW 5 Series,BMW,Executive,156
2016,3,BMW 6 Series,BMW,Executive,16
2016,3,BMW 7 Series,BMW,Luxury,42
2016,3,BMW I3,BMW,City / Supermini,22
2016,3,BMW I8,BMW,Sports / GT,1
2016,3,BMW M,BMW,Other,18
2016,3,BMW X,BMW,Other,1
2016,3,BMW X1,BMW,Compact SUV,263
2016,3,BMW X3,BMW,Mid-size SUV,234
2016,3,BMW X4,BMW,Mid-size SUV,137
2016,3,BMW X5,BMW,Large SUV,185
2016,3,BMW X6,BMW,Large SUV,43
2016,3,BMW XDRIVE,BMW,Other,1
2016,3,BMW Z4,BMW,Sports / GT,19
2016,3,BUGATTI GRAND,BUGATTI,Other,1
2016,3,Bentley Continental,BENTLEY,Other,3
2016,3,CADILLAC ATS,CADILLAC,Other,1
2016,3,CADILLAC ATS-V,CADILLAC,Other,2
2016,3,CADILLAC CTS,CADILLAC,Other,2
2016,3,CADILLAC CTS-V,CADILLAC,Other,4
2016,3,CADILLAC ESCALADE,CADILLAC,Other,13
2016,3,CADILLAC SRX,CADILLAC,Other,5
2016,3,CHEVROLET CAMARO,CHEVROLET,Other,1
2016,3,CHEVROLET CORVETTE,CHEVROLET,Other,20
2016,3,CHEVROLET SPARK,CHEVROLET,Other,1
2016,3,CITROEN BERLINGO,CITROEN,Other,35
2016,3,CITROEN C-ZERO,CITROEN,Other,2
2016,3,CITROEN C1,CITROEN,Other,98
2016,3,CITROEN C3,CITROEN,Other,184
2016,3,CITROEN C4,CITROEN,Other,294
2016,3,CITROEN C5,CITROEN,Other,21
2016,3,CITROEN DS3,CITROEN,Other,124
2016,3,CITROEN DS4,CITROEN,Other,31
2016,3,CITROEN DS5,CITROEN,Other,21
2016,3,DACIA DOKKER,DACIA,Other,72
2016,3,DACIA DUSTER,DACIA,Other,197
2016,3,DACIA LODGY,DACIA,Other,17
2016,3,DACIA LOGAN,DACIA,Other,54
2016,3,DACIA SANDERO,DACIA,Other,205
2016,3,DODGE CHALLENGER,DODGE,Other,3
2016,3,DODGE CHARGER,DODGE,Other,2
2016,3,DODGE DURANGO,DODGE,Other,7
2016,3,DODGE GR,DODGE,Other,1
2016,3,DODGE GRAND,DODGE,Other,1
2016,3,FERRARI 458,FERRARI,Other,4
2016,3,FERRARI 488,FERRARI,Other,19
2016,3,FERRARI CALIFORNIA,FERRARI,Other,9
2016,3,FERRARI F12,FERRARI,Other,6
2016,3,FERRARI LAFERRARI,FERRARI,Other,4
2016,3,FIAT 500,FIAT,Other,257
2016,3,FIAT 500L,FIAT,Other,27
2016,3,FIAT 500X,FIAT,Other,114
2016,3,FIAT DOBLO,FIAT,Other,15
2016,3,FIAT DUCATO,FIAT,Other,3
2016,3,FIAT FREEMONT,FIAT,Other,11
2016,3,FIAT NEW,FIAT,Other,1
2016,3,FIAT PANDA,FIAT,Other,106
2016,3,FIAT PUNTO,FIAT,Other,58
2016,3,FIAT SCUDO,FIAT,Other,1
2016,3,FIAT TIPO,FIAT,Other,21
2016,3,FISKER KARMA,FISKER,Other,1
2016,3,FORD B-MAX,FORD,Other,29
2016,3,FORD C-MAX,FORD,Other,43
2016,3,FORD ECOSPORT,FORD,Other,23
2016,3,FORD EDGE,FORD,Other,4
2016,3,FORD EXPLORER,FORD,Other,1
2016,3,FORD FIESTA,FORD,Other,227
2016,3,FORD FOCUS,FORD,Other,207
2016,3,FORD GALAXY,FORD,Other,27
2016,3,FORD GRANDC-MAX,FORD,Other,48
2016,3,FORD KA,FORD,Other,22
2016,3,FORD KUGA,FORD,Other,210
2016,3,FORD MONDEO,FORD,Other,125
2016,3,FORD MUSTANG,FORD,Other,25
2016,3,FORD S-MAX,FORD,Other,77
2016,3,FORD TOURNEO,FORD,Other,42
2016,3,FORD TRANSIT,FORD,Other,12
2016,3,FORD-CNG-TECHNIK C-MAXPHEV,FORD-CNG-TECHNIK,Other,10
2016,3,FORD-CNG-TECHNIK MONDEOHEV,FORD-CNG-TECHNIK,Other,12
2016,3,GMC YUKON,GMC,Other,1
2016,3,HONDA CIVIC,HONDA,Other,210
2016,3,HONDA CR-V,HONDA,Other,117
2016,3,HONDA HR-V,HONDA,Other,110
2016,3,HONDA JAZZ,HONDA,Other,234
2016,3,HONDA TOURER,HONDA,Other,1
2016,3,HYUNDAI H-1,HYUNDAI,Other,2
2016,3,HYUNDAI I10,HYUNDAI,Other,59
2016,3,HYUNDAI I20,HYUNDAI,Other,134
2016,3,HYUNDAI I30,HYUNDAI,Other,135
2016,3,HYUNDAI I40,HYUNDAI,Other,29
2016,3,HYUNDAI IX20,HYUNDAI,Other,48
2016,3,HYUNDAI IX35,HYUNDAI,Other,3
2016,3,HYUNDAI SANT,HYUNDAI,Other,1
2016,3,HYUNDAI TUCSON,HYUNDAI,Other,324
2016,3,HYUNDAI VELOSTER,HYUNDAI,Other,1
2016,3,Hyundai Santa Fe,HYUNDAI,Other,141
2016,3,INFINITI Q30,INFINITI,Other,78
2016,3,INFINITI Q30S,INFINITI,Other,7
2016,3,INFINITI Q50,INFINITI,Other,9
2016,3,INFINITI Q60,INFINITI,Other,1
2016,3,INFINITI QX50,INFINITI,Other,12
2016,3,INFINITI QX70,INFINITI,Other,44
2016,3,JAGUAR F-TYPE,JAGUAR,Sports / GT,12
2016,3,JAGUAR F-TYPER,JAGUAR,Other,7
2016,3,JAGUAR F-TYPES,JAGUAR,Other,8
2016,3,JAGUAR XE,JAGUAR,Compact Executive,64
2016,3,JAGUAR XF,JAGUAR,Executive,39
2016,3,JAGUAR XJ,JAGUAR,Other,3
2016,3,JEEP CHEROKEE,JEEP,Other,71
2016,3,JEEP COMPASS,JEEP,Other,1
2016,3,JEEP RENEGADE,JEEP,Other,55
2016,3,JEEP WRANGLER,JEEP,Other,9
2016,3,Jeep Grand Cherokee,JEEP,Other,92
2016,3,KIA CARENS,KIA,Other,29
2016,3,KIA CEE'D,KIA,Other,101
2016,3,KIA OPTIMA,KIA,Other,1
2016,3,KIA PICANTO,KIA,Other,65
2016,3,KIA PRO,KIA,Other,4
2016,3,KIA RIO,KIA,Other,76
2016,3,KIA SORENTO,KIA,Other,42
2016,3,KIA SOUL,KIA,Other,18
2016,3,KIA SPORTAGE,KIA,Other,77
2016,3,KIA VENGA,KIA,Other,15
2016,3,LAMBORGHINI 724,LAMBORGHINI,Other,7
2016,3,LAMBORGHINI 834,LAMBORGHINI,Other,2
2016,3,LAMBORGHINI HURACAN,LAMBORGHINI,Other,1
2016,3,LANCIA YPSILON,LANCIA,Other,19
2016,3,LAND ROVER LAND-ROVER,LAND ROVER,Other,6
2016,3,LAND ROVER RANGE,LAND ROVER,Other,4
2016,3,LAND ROVER RANGE-ROVER,LAND ROVER,Other,2
2016,3,LAND ROVER RANGEROVER,LAND ROVER,Other,1
2016,3,LAND ROVER RANGEROVERS,LAND ROVER,Other,2
2016,3,LEXUS CT,LEXUS,Compact,8
2016,3,LEXUS GS,LEXUS,Other,4
2016,3,LEXUS IS,LEXUS,Other,1
2016,3,LEXUS NX,LEXUS,Mid-size SUV,41
2016,3,LEXUS RC,LEXUS,Other,2
2016,3,LEXUS RX,LEXUS,Large SUV,27
2016,3,LOTUS ELISE,LOTUS,Other,6
2016,3,LOTUS EVORA,LOTUS,Other,1
2016,3,LOTUS EXIGE,LOTUS,Other,1
2016,3,Land Rover Discovery,LAND ROVER,Large SUV,25
2016,3,Land Rover Discovery Sport,LAND ROVER,Compact SUV,140
2016,3,Land Rover Range Rover,LAND ROVER,Large SUV,233
2016,3,MASERATI GHIBLI,MASERATI,Executive,34
2016,3,MASERATI GRANCABRIO,MASERATI,Other,4
2016,3,MASERATI GRANTURISMO,MASERATI,Other,2
2016,3,MASERATI GT,MASERATI,Other,1
2016,3,MASERATI QUATTROPORTE,MASERATI,Other,5
2016,3,MAZDA 2,MAZDA,Other,196
2016,3,MAZDA 3,MAZDA,Other,196
2016,3,MAZDA 5,MAZDA,Other,9
2016,3,MAZDA 6,MAZDA,Other,126
2016,3,MAZDA CX,MAZDA,Other,2
2016,3,MAZDA CX-3,MAZDA,Other,291
2016,3,MAZDA CX-5,MAZDA,Other,284
2016,3,MAZDA CX-9,MAZDA,Other,13
2016,3,MAZDA CX3,MAZDA,Other,1
2016,3,MAZDA MX-5,MAZDA,Other,77
2016,3,MC LAREN 570S,MC LAREN,Other,2
2016,3,MC LAREN 650S,MC LAREN,Other,1
2016,3,MC LAREN 675LT,MC LAREN,Other,4
2016,3,MERCEDES-BENZ CITAN,MERCEDES-BENZ,Other,11
2016,3,MERCEDES-BENZ CLA,MERCEDES-AMG,Compact,3
2016,3,MERCEDES-BENZ CLA,MERCEDES-BENZ,Compact,175
2016,3,MERCEDES-BENZ CLS,MERCEDES-AMG,Executive,1
2016,3,MERCEDES-BENZ CLS,MERCEDES-BENZ,Executive,19
2016,3,MERCEDES-BENZ GL,MERCEDES-BENZ,Other,2
2016,3,MERCEDES-BENZ GLA,MERCEDES-BENZ,Compact SUV,284
2016,3,MERCEDES-BENZ GLC,MERCEDES-BENZ,Mid-size SUV,262
2016,3,MERCEDES-BENZ GLE,MERCEDES-AMG,Large SUV,6
2016,3,MERCEDES-BENZ GLE,MERCEDES-BENZ,Large SUV,153
2016,3,MERCEDES-BENZ GLS,MERCEDES-BENZ,Large SUV,6
2016,3,MERCEDES-BENZ MPA,MERCEDES-BENZ,Other,1
2016,3,MERCEDES-BENZ SLK,MERCEDES-BENZ,Other,6
2016,3,MERCEDES-BENZ VITO,MERCEDES-BENZ,Other,33
2016,3,MINI COOPER,MINI,Other,315
2016,3,MINI JCW,MINI,Other,22
2016,3,MINI JOHN,MINI,Other,25
2016,3,MINI ONE,MINI,Other,29
2016,3,MITSUBISHI ASX,MITSUBISHI,Other,57
2016,3,MITSUBISHI ATTRAGE,MITSUBISHI,Other,10
2016,3,MITSUBISHI I-MIEV,MITSUBISHI,Other,18
2016,3,MITSUBISHI LANCER,MITSUBISHI,Other,14
2016,3,MITSUBISHI LANCEREVOLUTION,MITSUBISHI,Other,3
2016,3,MITSUBISHI MITSUBISHI,MITSUBISHI,Other,29
2016,3,MITSUBISHI PAJERO,MITSUBISHI,Other,35
2016,3,MORGAN PLUS,MORGAN,Other,1
2016,3,Mercedes-AMG GT,MERCEDES-AMG,Sports / GT,31
2016,3,Mercedes-Benz A-Class,MERCEDES-AMG,Compact,7
2016,3,Mercedes-Benz A-Class,MERCEDES-BENZ,Compact,306
2016,3,Mercedes-Benz B-Class,MERCEDES-BENZ,Compact,178
2016,3,Mercedes-Benz C-Class,MERCEDES-AMG,Compact Executive,5
2016,3,Mercedes-Benz C-Class,MERCEDES-BENZ,Compact Executive,344
2016,3,Mercedes-Benz E-Class,MERCEDES-BENZ,Executive,99
2016,3,Mercedes-Benz G-Class,MERCEDES-BENZ,Large SUV,10
2016,3,Mercedes-Benz S-Class,MERCEDES-AMG,Luxury,1
2016,3,Mercedes-Benz S-Class,MERCEDES-BENZ,Luxury,45
2016,3,Mercedes-Benz V-Class,MERCEDES-BENZ,MPV,142
2016,3,Mitsubishi Outlander,MITSUBISHI,Other,64
2016,3,Mitsubishi Space Star,MITSUBISHI,Other,169
2016,3,NISSAN 370Z,NISSAN,Other,13
2016,3,NISSAN E-NV200,NISSAN,Other,3
2016,3,NISSAN GT-R,NISSAN,Other,4
2016,3,NISSAN JUKE,NISSAN,Other,124
2016,3,NISSAN LEAF,NISSAN,Other,49
2016,3,NISSAN MICRA,NISSAN,Other,78
2016,3,NISSAN MURANO,NISSAN,Other,1
2016,3,NISSAN NOTE,NISSAN,Other,45
2016,3,NISSAN NV200,NISSAN,Other,14
2016,3,NISSAN NV400,NISSAN,Other,2
2016,3,NISSAN PATHFINDER,NISSAN,Other,1
2016,3,NISSAN PATROL,NISSAN,Other,1
2016,3,NISSAN PULSAR,NISSAN,Other,85
2016,3,NISSAN QASHQAI,NISSAN,Other,331
2016,3,NISSAN X-TRAIL,NISSAN,Other,82
2016,3,OPEL ADAM,OPEL,Other,81
2016,3,OPEL AMPERA,OPEL,Other,5
2016,3,OPEL ASCONA,OPEL,Other,1
2016,3,OPEL ASTRA,OPEL,Other,373
2016,3,OPEL CASCADA,OPEL,Other,16
2016,3,OPEL COMBO,OPEL,Other,15
2016,3,OPEL CORSA,OPEL,Other,262
2016,3,OPEL INSIGNIA,OPEL,Other,75
2016,3,OPEL KARL,OPEL,Other,92
2016,3,OPEL MERIVA,OPEL,Other,57
2016,3,OPEL MOKKA,OPEL,Other,349
2016,3,OPEL MOVANO,OPEL,Other,2
2016,3,OPEL VIVARO,OPEL,Other,24
2016,3,OPEL ZAFIRA,OPEL,Other,88
2016,3,PEUGEOT 108,PEUGEOT,Other,83
2016,3,PEUGEOT 2008,PEUGEOT,Other,176
2016,3,PEUGEOT 207,PEUGEOT,Other,1
2016,3,PEUGEOT 208,PEUGEOT,Other,244
2016,3,PEUGEOT 3008,PEUGEOT,Other,82
2016,3,PEUGEOT 308,PEUGEOT,Other,274
2016,3,PEUGEOT 4008,PEUGEOT,Other,31
2016,3,PEUGEOT 5008,PEUGEOT,Other,37
2016,3,PEUGEOT 508,PEUGEOT,Other,46
2016,3,PEUGEOT EXPERT,PEUGEOT,Other,5
2016,3,PEUGEOT ION,PEUGEOT,Other,5
2016,3,PEUGEOT PARTNER,PEUGEOT,Other,47
2016,3,PEUGEOT RCZ,PEUGEOT,Other,8
